unique_id,primary,size,study_type,status,primary_sponsor,leading_institution,registration_date,start_date,end_date,results_submitted,publication_found,source,has_g_scholar_results,primary_sponsor_simple,leading_institution_simple
5b2873c2,NCT02097888,120,observational,Unknown,Kantonsspital Baselland Bruderholz,"Kantonsspital Baselland / Bruderholz, Department of Medicine, Studienabteilung, CH-4101 Bruderholz",2014-03-24,2011-12-01,2014-12-01,FALSE,FALSE,NCT,FALSE,Kantonsspital Baselland,Kantonsspital Baselland
cbb1900d,NCT02098135,14,interventional,Completed,University of Zurich,"University Hospital Zurich, Division of Neurology",2014-03-26,2013-11-01,2014-11-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
13153fa0,NCT02098473,100,interventional,Completed,Celgene,NA,2014-03-25,2014-08-31,2016-02-17,FALSE,TRUE,NCT,TRUE,Celgene,NA
8855d7a9,NCT02098668,123,observational,Completed,University of Zurich,"University Hospital Zurich, Division of Reproductive Endocrinology",2014-03-25,2013-09-01,2016-02-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
844a97eb,NCT02102204,902,interventional,Completed,Amgen,Amgen,2014-03-31,2014-03-25,2016-11-04,TRUE,FALSE,NCT,TRUE,Amgen,Amgen
4e8b8256,NCT02102360,15,interventional,Completed,University of Sao Paulo,NA,2014-03-29,2012-03-01,2013-11-01,FALSE,FALSE,NCT,FALSE,NA,NA
a45884c4,NCT02102919,30,interventional,Completed,Bern University of Applied Sciences,BUAS,2014-03-31,2013-01-01,2015-01-01,FALSE,TRUE,NCT,TRUE,BFH Bern,NA
c002e886,NCT02105636,506,interventional,Ongoing,Bristol-Myers Squibb,Bristol-Myers Squibb,2014-04-04,2014-05-01,2015-11-06,TRUE,TRUE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
e4126b2a,NCT02105818,64,observational,Completed,Kurt Hersberger,"Pharmaceutical Care Research Group, University of Basel, Switzerland",2014-04-02,2014-03-01,2014-06-01,FALSE,FALSE,NCT,TRUE,NA,Universität Basel
5b0b6c9b,NCT02105857,32,interventional,Completed,University of Lausanne Hospitals,CHUV,2014-04-02,2011-03-01,2012-12-01,FALSE,FALSE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
663543f9,NCT02109666,2364,observational,Completed,Bristol-Myers Squibb,Bristol-Myers Squibb,2014-04-08,2008-03-01,2016-02-01,FALSE,TRUE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
60a5ae94,NCT02110784,27,interventional,Terminated,Alfasigma S.p.A.,"Medical and Diagnostic Service Department, Swiss Tropical and Public Health Institute, Basel - Switzerland",2014-04-08,2014-06-18,2016-11-23,TRUE,FALSE,NCT,TRUE,NA,NA
c73af44f,NCT02111122,16,interventional,Unknown,University of Zurich,University of Zurich,2014-04-08,2014-04-01,2016-04-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Universität Zürich
7230e049,NCT02111876,60,observational,Unknown,Ligue Pulmonaire Genevoise,HUG,2014-04-09,2012-09-01,2014-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
e83d0ae6,NCT02111902,0,observational,Terminated,Loyola University,Loyola University Chicago,2014-04-10,2011-09-01,2011-09-01,TRUE,TRUE,NCT,TRUE,NA,NA
8cd19087,NCT02111954,60,observational,Completed,University of Lausanne Hospitals,University of Lausanne Hospitals,2014-04-09,2014-04-01,2016-10-28,FALSE,TRUE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
3c947f20,NCT02111967,50,observational,Completed,"University Hospital, Basel, Switzerland",Pharmaceutical Care Research Group,2014-04-09,2014-03-01,2014-12-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,NA
50d761b3,NCT02112266,272,interventional,Completed,University of Zurich,"USZ, UZH",2014-04-09,2014-04-01,2016-03-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,NA
14736572,NCT02114541,228,observational,Completed,Montreal Heart Institute,Montreal Heart Institute,2014-04-13,2012-05-01,2014-12-12,FALSE,FALSE,NCT,FALSE,NA,NA
8bbc049d,NCT02114788,50,observational,Completed,University of Lugano,NA,2014-04-12,2013-03-01,2013-09-01,FALSE,TRUE,NCT,TRUE,NA,NA
97a02c56,NCT02115217,30,interventional,Unknown,Clinique Romande de Readaptation,Clinique Romande de Readaptation,2014-04-14,2014-02-01,2014-11-01,FALSE,FALSE,NCT,FALSE,NA,NA
45b9044a,NCT02115971,10,interventional,Terminated,Swanenburg,Balgrist Univeresty Hospital,2014-04-15,2013-09-01,2015-08-01,TRUE,FALSE,NCT,FALSE,NA,Unispital Balgrist
ac02686e,NCT02116010,NA,interventional,Unknown,Pherecydes Pharma,"Service de Santé des Armées, Hopital Percy (Clamart, France)",2014-04-14,2015-07-01,2016-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
5efb0490,NCT02117414,275,interventional,Completed,Medtronic Cardiac Rhythm and Heart Failure,Medical University of South Carolina,2014-04-17,2014-04-01,2015-01-01,TRUE,TRUE,NCT,TRUE,Medtronic,NA
765278d3,NCT02118402,155,interventional,Completed,Swiss Federal Institute of Technology,University of Zurich,2014-04-16,2014-07-01,2015-12-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,Universität Zürich
7eea482f,NCT02118545,133,observational,Completed,Medical University of Vienna,Medical University Vienna,2014-04-16,2014-04-01,2016-02-01,FALSE,TRUE,NCT,TRUE,NA,NA
f891661b,NCT02118896,850,interventional,Completed,Astellas Pharma Europe Ltd.,Astellas Pharma Europe Ltd.,2014-04-17,2003-01-01,2009-10-01,TRUE,FALSE,NCT,FALSE,Astellas,Astellas
a7d63ff8,NCT02119507,25,interventional,Completed,Credentis AG,zumstein dental clinic ag,2014-04-17,2013-04-01,2014-12-01,FALSE,FALSE,NCT,TRUE,NA,NA
13b6b079,NCT02119663,86,interventional,Terminated,Incyte Corporation,Incyte Corporation,2014-04-17,2014-06-01,2016-02-01,TRUE,TRUE,NCT,TRUE,Incyte,Incyte
ed674b13,NCT02123680,20,observational,Completed,Haute Ecole de Santé Vaud,"Hautre Ecole de Santé Vaud, physiotherapy department",2014-04-23,2014-04-01,2015-06-01,FALSE,FALSE,NCT,FALSE,NA,NA
4e8d0e0d,NCT02125214,20,interventional,Completed,Julien Maillard,"University Hospitals of Geneva, Department of Anesthesiology",2014-04-28,2014-01-01,2015-04-01,FALSE,FALSE,NCT,FALSE,NA,Unispital Genf
a28f7b02,NCT02126956,6,interventional,Completed,Actelion,Actelion,2014-04-29,2009-03-01,2009-04-01,FALSE,FALSE,NCT,TRUE,Actelion,Actelion
21bff72d,NCT02127047,24,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-04-29,2013-11-01,2016-07-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
b0682b73,NCT02127554,591,observational,Completed,University of Zurich,Zurich University Hospital,2014-04-29,2014-01-01,2015-12-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
8f0f48b1,NCT02128256,15,interventional,Unknown,Dr. Olivier Borens,NA,2014-04-29,2014-05-01,2016-05-01,FALSE,FALSE,NCT,TRUE,NA,NA
72cc88c7,NCT02129010,120,observational,Completed,Holger Joswig,"Cantonal Hospital St. Gallen, Dept. of Neurosurgery",2014-04-29,2013-04-01,2016-02-01,FALSE,TRUE,NCT,TRUE,NA,Kantonsspital St.Gallen
a5a15495,NCT02129335,12,observational,Terminated,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-05-01,2014-04-01,2016-10-01,TRUE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
f767829e,NCT02129816,9,interventional,Terminated,University of Zurich,NA,2014-05-01,2014-05-01,2016-04-20,FALSE,TRUE,NCT,FALSE,Universität Zürich,NA
b8483f9f,NCT02130674,12,interventional,Completed,University of Zurich,University of Zurich,2014-05-01,2005-01-01,2011-02-01,FALSE,TRUE,NCT,FALSE,Universität Zürich,Universität Zürich
c3735436,NCT02131662,309,interventional,Completed,Bayer,Bayer,2014-05-05,2014-05-15,2016-05-04,TRUE,TRUE,NCT,FALSE,Bayer,Bayer
8ecd58be,NCT02132078,18,observational,Completed,University of Zurich,NA,2014-05-05,1992-01-01,2013-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,NA
396a99d0,NCT02133547,200,observational,Completed,Centre Hospitalier Universitaire Vaudois,Lausanne University Hospital (CHUV),2014-05-07,2014-02-01,2014-12-01,FALSE,FALSE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
f8d18d72,NCT02138149,47,observational,Completed,Swiss Paraplegic Centre Nottwil,NA,2014-05-12,2013-11-01,2015-11-01,FALSE,FALSE,NCT,TRUE,Paraplegikerzentrum Nottwil,NA
15abcc54,NCT02138201,10,observational,Completed,Swiss Paraplegic Centre Nottwil,NA,2014-05-12,2014-01-01,2015-11-01,FALSE,FALSE,NCT,TRUE,Paraplegikerzentrum Nottwil,NA
0ce1d77c,NCT02138370,300,observational,Unknown,University of Zurich,NA,2014-05-12,2015-04-01,2016-09-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,NA
bd179737,NCT02138825,147,interventional,Terminated,Bayer,Bayer,2014-05-14,2014-06-04,2016-05-05,TRUE,FALSE,NCT,TRUE,Bayer,Bayer
cbb00984,NCT02141607,70,observational,Completed,Shockomics Consortium,Politecnico di Milano,2014-05-14,2014-10-01,2016-06-01,FALSE,TRUE,NCT,TRUE,NA,NA
cd145669,NCT02142933,250,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-05-16,2014-11-01,2016-11-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
1f9e9182,NCT02143583,196,observational,Completed,Anergis,University of Lausanne Hospitals,2014-05-20,2014-02-01,2014-07-01,TRUE,TRUE,NCT,TRUE,NA,Unispital Lausanne
d74c132e,NCT02144506,18,interventional,Completed,HES-SO Valais-Wallis,Direction,2014-05-21,2014-05-01,2015-09-01,TRUE,FALSE,NCT,FALSE,HEVS Hochschule Wallis,NA
aa8c66aa,NCT02146196,12,interventional,Unknown,University of Zurich,University of Zurich,2014-05-20,2014-02-01,2014-11-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Universität Zürich
e171dad3,NCT02150603,4e3,observational,Completed,Philip Moons,KU Leuven,2014-05-27,2013-04-01,2015-02-01,FALSE,TRUE,NCT,TRUE,NA,NA
7247afba,NCT02150876,1e3,observational,Completed,University of Freiburg,University of Freiburg,2014-05-27,2014-06-01,2014-09-01,FALSE,FALSE,NCT,FALSE,NA,NA
e930ae48,NCT02153697,15,interventional,Completed,University of Zurich,NA,2014-05-30,2014-03-01,2014-10-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,NA
710a2890,NCT02154425,17,interventional,Completed,"UCB BIOSCIENCES, Inc.",+1 877 822 9493 (UCB),2014-05-30,2014-09-01,2015-12-01,TRUE,TRUE,NCT,TRUE,NA,UCB Pharma
a582b0c7,NCT02155114,472,observational,Completed,"University Hospital, Basel, Switzerland","Division of Internal Medicine, University Hospital Basel, Switzerland",2014-06-03,2014-04-01,2014-10-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
94aa9512,NCT02155517,10,interventional,Completed,Tiva Group,NA,2014-06-02,2014-05-01,2014-08-01,FALSE,FALSE,NCT,TRUE,NA,NA
5f2842e1,NCT02156011,6,observational,Completed,Swiss Federal Institute of Technology,Institute for Biomechanics ETH Zurich Switzerland,2014-06-04,2014-06-01,2014-07-01,FALSE,FALSE,NCT,FALSE,ETH Zürich,ETH Zürich
93d8ccd2,NCT02157662,544,observational,Ongoing,Gruppo di Ricerca GISSI,NA,2014-06-04,2011-01-01,2013-07-01,FALSE,FALSE,NCT,TRUE,NA,NA
6f42c1ca,NCT02157753,478,observational,Completed,Kantonsspital Aarau,Kantonsspital Aarau,2014-06-05,2012-07-01,2015-10-01,FALSE,TRUE,NCT,TRUE,Kantonsspital Aarau,Kantonsspital Aarau
9d28dd9b,NCT02158065,370,interventional,Completed,KU Leuven,KU Leuven,2014-06-05,2014-05-01,2015-03-01,FALSE,TRUE,NCT,TRUE,NA,NA
7cabaf4c,NCT02158936,356,interventional,Terminated,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2014-06-05,2014-06-10,2016-04-30,TRUE,TRUE,NCT,FALSE,Novartis,Novartis
f05ec6b4,NCT02159183,43,interventional,Unknown,Institut Straumann AG,"Universität Bern, Klinik für Parodontologie",2014-06-05,2012-01-01,2013-09-01,TRUE,FALSE,NCT,FALSE,NA,Universität Bern
4d3bbcfb,NCT02160379,31,observational,Completed,University of Lausanne,University of Lausanne,2014-06-06,2011-01-01,2012-03-01,FALSE,FALSE,NCT,TRUE,Universität Lausanne,Universität Lausanne
615b3084,NCT02162095,162,observational,Completed,University of Zurich,University of Zurich,2014-06-10,2014-06-01,2014-12-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Universität Zürich
504e36cc,NCT02162238,186,interventional,Completed,Wageningen University,University of Zurich,2014-06-10,2014-02-01,2014-08-01,FALSE,FALSE,NCT,TRUE,NA,Universität Zürich
13b8003b,NCT02162446,12,interventional,Completed,Ipsen,Ipsen,2014-06-10,2014-06-01,2015-06-01,FALSE,TRUE,NCT,TRUE,NA,NA
3af8b2f3,NCT02164162,40,interventional,Unknown,"Habilita, Ospedale di Sarnico",NA,2014-06-13,2014-06-01,2014-07-01,FALSE,FALSE,NCT,TRUE,NA,NA
adc48713,NCT02164604,6,interventional,Completed,Kantonsspital Aarau,NA,2014-06-13,2011-01-01,2013-10-01,FALSE,TRUE,NCT,TRUE,Kantonsspital Aarau,NA
53a91569,NCT02166606,1184,observational,Completed,Boston Scientific Corporation,Nouvelles Cliniques Nantaises Cardiologie / Médecins du pôle - Unité de Soins et de Cardiologie Interventionnelle 4 rue Eric Tabarly 44277 Nantes cedex 2 France,2014-06-16,2014-04-01,2016-06-01,TRUE,FALSE,NCT,FALSE,NA,NA
3022e136,NCT02167789,520,interventional,Completed,LivaNova,NA,2014-06-17,2009-09-01,2013-06-01,TRUE,FALSE,NCT,FALSE,NA,NA
070634f0,NCT02168218,12,interventional,Completed,University of Lausanne,University of Lausanne,2014-06-16,2013-12-01,2016-05-01,FALSE,FALSE,NCT,FALSE,Universität Lausanne,Universität Lausanne
3c002e45,NCT02170129,16,interventional,Completed,Università degli Studi di Sassari,Università degli Studi di Sassari,2014-06-19,2013-02-01,2013-02-01,FALSE,FALSE,NCT,TRUE,NA,NA
e9106e86,NCT02172703,11,interventional,Completed,"Javier Fandino, MD","Department of Neurosurgery, Kantonsspital Aarau, Aarau, Switzerland",2014-06-20,2014-02-01,2015-07-01,FALSE,FALSE,NCT,FALSE,NA,Kantonsspital Aarau
a6dcf0f3,NCT02174458,23,observational,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-06-24,2014-01-01,2014-05-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
1fdf0778,NCT02175888,20,interventional,Completed,Swiss Federal Institute of Technology,"Human Nutrition Laboratory, ETH Zurich",2014-06-25,2015-10-01,2015-12-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,ETH Zürich
23d56cb3,NCT02176265,31,interventional,Completed,Qvanteq AG,"Dep. of Cardiology, University Hospital Bern, Switzerland",2014-06-26,2014-09-01,2016-02-01,FALSE,FALSE,NCT,TRUE,NA,Inselspital Bern
3a3116c7,NCT02176759,20,interventional,Completed,Swiss Federal Institute of Technology,NA,2014-06-26,2014-09-01,2014-12-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,NA
911b997c,NCT02177851,20,interventional,Completed,Swiss Federal Institute of Technology,NA,2014-06-26,2015-06-01,2015-09-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,NA
3ea463f4,NCT02178631,163,interventional,Completed,University of Luebeck,NA,2014-06-27,2013-02-01,2014-05-01,FALSE,FALSE,NCT,TRUE,NA,NA
99720845,NCT02179372,60,interventional,Completed,Azienda Ospedaliera Universitaria di Bologna Policlinico S. Orsola Malpighi,NA,2014-06-29,2014-06-01,2016-10-01,FALSE,TRUE,NCT,TRUE,NA,NA
b956758a,NCT02179398,278,interventional,Completed,"University Hospital, Geneva","Children's Hospital, Geneva University Hospital",2014-06-30,2010-09-01,2013-07-01,TRUE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
55e4ca0c,NCT02181686,152,observational,Completed,Biotronik SE & Co. KG,"Schwarzwald-Baar Klinikum Villingen-Schwenningen, Germany",2014-07-02,2014-07-01,2015-06-01,FALSE,FALSE,NCT,FALSE,Biotronik,NA
44634660,NCT02184130,7,interventional,Terminated,University of Zurich,"University Hospital Zurich, Division of Neurology",2014-07-02,2011-10-01,2016-11-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
d713fcb8,NCT02186171,245,interventional,Completed,Amgen,Amgen,2014-07-08,2014-06-16,2016-02-15,FALSE,TRUE,NCT,FALSE,Amgen,Amgen
e7d53aee,NCT02186639,40,observational,Completed,University of Zurich,"University Hospital Zurich, Pulmonary Division",2014-07-07,2014-06-01,2016-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
2f527e7a,NCT02187432,1100,observational,Unknown,Andreas L. Serra,University of Zurich,2014-07-07,2013-08-01,2015-12-01,FALSE,FALSE,NCT,TRUE,NA,Universität Zürich
157fbde7,NCT02188537,34,interventional,Completed,Swiss Group for Clinical Cancer Research,Cantonal Hospital of St. Gallen,2014-07-09,2014-12-02,2016-07-26,FALSE,FALSE,NCT,TRUE,SAKK,Kantonsspital St.Gallen
c3a03067,NCT02189239,72,interventional,Completed,Max Zeller Soehne AG,NA,2014-07-10,2015-01-01,2015-06-01,FALSE,FALSE,NCT,TRUE,NA,NA
d8b45364,NCT02189551,9,interventional,Terminated,Cereneo AG,NA,2014-07-10,2014-06-01,2015-02-01,TRUE,FALSE,NCT,FALSE,NA,NA
2962820c,NCT02189564,45,interventional,Completed,"Kai Lutz, PhD",NA,2014-07-10,2014-01-01,2014-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
af13f29c,NCT02192125,17,interventional,Completed,University of Zurich,University of Zurich,2014-07-14,2014-01-01,2015-07-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Universität Zürich
d5b3ef4f,NCT02193438,19,interventional,Completed,Nestlé,Nestlé,2014-07-16,2011-05-01,2012-08-01,FALSE,TRUE,NCT,TRUE,Nestlé,Nestlé
1451e52c,NCT02195947,141,interventional,Completed,Cairo University,Cairo University,2014-07-18,2014-07-01,2015-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
13ebc765,NCT02196142,48,interventional,Completed,"University Hospital Inselspital, Berne",University Hospital of Psychiatry Bern,2014-07-18,2014-11-01,2015-06-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
02402d09,NCT02196337,8e3,observational,Completed,Swiss Federal Institute of Technology,University of Zurich,2014-07-18,2014-07-01,2016-01-01,FALSE,TRUE,NCT,TRUE,ETH Zürich,Universität Zürich
e832cbb7,NCT02196428,30,interventional,Completed,University of Zurich,"University Hospital Zurich, Rämistrasse 100, 8091 Zurich, Switzerland",2014-07-17,2014-09-01,2015-11-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
0293fdc8,NCT02197260,80,interventional,Completed,"University of Geneva, Switzerland",University of Geneva,2014-07-21,2008-09-01,2014-03-01,FALSE,TRUE,NCT,TRUE,Universität Genf,Universität Genf
3fe7a79f,NCT02197299,24,interventional,Unknown,University of Nottingham,The University of Nottingham,2014-07-18,2014-08-01,2016-07-01,FALSE,FALSE,NCT,FALSE,NA,NA
cb52df9d,NCT02198391,200,observational,Unknown,Bioforce AG,"Facharzt FMH für Kinder- u. Jugendmedizin, Notkerstrasse 14 9006 St. Gallen, Switzerland",2014-07-22,2014-10-01,2015-05-01,FALSE,FALSE,NCT,FALSE,NA,NA
60261b50,NCT02198599,140,interventional,Completed,Zurich University of Applied Sciences,"Zurich University of Applied Sciences, Insitute of Nursing",2014-07-21,2011-03-01,2013-04-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Universität Zürich
4848aa65,NCT02198937,10,observational,Terminated,University of Zurich,NA,2014-07-23,2014-06-01,2016-03-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,NA
38974c13,NCT02200887,48,observational,Completed,Salvatore Galati,Ospedale Regionale di Lugano,2014-07-24,2013-09-01,2015-06-01,FALSE,FALSE,NCT,TRUE,NA,NA
37adb46d,NCT02203214,110,observational,Completed,Mathys Ltd Bettlach,"Klinik Sonnenhof, Switzerland",2014-07-28,2013-08-01,2016-09-01,FALSE,FALSE,NCT,FALSE,NA,NA
edbcdffa,NCT02203331,319,interventional,Completed,Bayer,Bayer,2014-07-28,2014-10-16,2016-10-24,TRUE,FALSE,NCT,TRUE,Bayer,Bayer
2437e20b,NCT02203539,74,interventional,Completed,University of Basel,"Departement of Sports, Exercise and Health, University of Basel",2014-07-29,2014-07-01,2015-05-01,FALSE,FALSE,NCT,FALSE,Universität Basel,Universität Basel
c68faec2,NCT02203994,20,interventional,Completed,Swiss Paraplegic Centre Nottwil,Swiss Paraplegic Centre,2014-07-29,2014-07-01,2016-10-01,FALSE,FALSE,NCT,FALSE,Paraplegikerzentrum Nottwil,Paraplegikerzentrum Nottwil
53a8c68d,NCT02209571,60,interventional,Completed,University of Zurich,University of Zurich,2014-08-04,2014-10-01,2015-12-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Universität Zürich
186923b7,NCT02212704,12,interventional,Completed,University of Zurich,"University Hospital Zurich, Dept. of Neurology",2014-08-07,2014-10-01,2015-11-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
c9c55fa5,NCT02215278,25,interventional,Completed,GroundWork,GroundWork,2014-08-12,2014-02-01,2014-04-01,FALSE,TRUE,NCT,TRUE,NA,NA
150252f0,NCT02216084,16,interventional,Completed,Baxalta now part of Shire,Shire,2014-08-12,2014-09-01,2016-02-01,FALSE,TRUE,NCT,TRUE,Shire,Shire
452a3b0a,NCT02219139,0,interventional,Terminated,Institut Straumann AG,"University Bern, Zahnmedizinische Kliniken Bern",2014-08-14,2012-12-01,2015-05-01,TRUE,FALSE,NCT,FALSE,NA,Universität Bern
c9836502,NCT02221531,140,interventional,Completed,"University Hospital, Basel, Switzerland","Department of Anaesthesiology, University Hospital Basel, Switzerland",2014-08-19,2014-08-01,2015-11-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
81bee218,NCT02221843,10,observational,Terminated,University of Zurich,Department of Dermatology of the University Hospital Zurich,2014-08-19,2014-08-01,2016-03-01,TRUE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
a15a21f9,NCT02222025,3895,interventional,Completed,University of Basel,NA,2014-08-20,2014-08-01,2015-11-01,FALSE,TRUE,NCT,TRUE,Universität Basel,NA
62b0d7c8,NCT02222207,52,interventional,Terminated,Bayer,Bayer,2014-08-20,2014-10-01,2015-05-01,TRUE,FALSE,NCT,TRUE,Bayer,Bayer
5d15e92e,NCT02223585,40,interventional,Completed,Nestlé,"Metabolic Unit, Clinical Development Unit, Nestec",2014-08-21,2014-10-01,2015-03-01,FALSE,FALSE,NCT,TRUE,Nestlé,NA
b970338c,NCT02223780,180,interventional,Unknown,"University Hospital, Geneva","University Hospital, Geneva",2014-08-20,2013-09-01,2015-09-01,FALSE,TRUE,NCT,TRUE,Unispital Genf,Unispital Genf
9c37541b,NCT02223910,13,interventional,Completed,"University Hospital, Geneva",University of Geneva,2014-08-21,2014-02-01,2016-06-01,FALSE,FALSE,NCT,TRUE,Unispital Genf,Universität Genf
4056179f,NCT02225457,52,interventional,Unknown,Centre Hospitalier Universitaire Vaudois,Centre Hospitalier Universitaire Vaudois,2014-08-25,2013-12-01,2016-05-01,FALSE,FALSE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
24fc50c8,NCT02226029,22,interventional,Completed,University of Zurich,University of Zurich,2014-08-25,2014-08-01,2014-12-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Universität Zürich
21fa11f7,NCT02226718,160,observational,Unknown,University of Zurich,Universitätsspital Zürich,2014-08-25,2014-10-01,2016-12-01,FALSE,FALSE,NCT,FALSE,Universität Zürich,Unispital Zürich
e6f6706e,NCT02227420,76,interventional,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-08-27,2014-10-01,2016-03-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
810f8abc,NCT02228070,58,interventional,Completed,University of Zurich,NA,2014-08-27,2015-07-01,2016-07-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,NA
1368ee64,NCT02230345,14,interventional,Completed,Centre Hospitalier Universitaire Vaudois,Centre Hospitalier Universitaire Vaudois,2014-09-02,2014-03-01,2014-12-01,FALSE,TRUE,NCT,TRUE,Unispital Lausanne,Unispital Lausanne
1c95a025,NCT02230787,40,interventional,Completed,University of Bern,"Department of Periodontology, University of Bern",2014-09-02,2014-08-01,2016-04-22,FALSE,TRUE,NCT,TRUE,Universität Bern,Universität Bern
1e3ba13c,NCT02231515,30,interventional,Unknown,"University Hospital, Geneva",Ophtalmology department - Hôpitaux Universitaires de Genève,2014-09-01,2014-04-01,2016-04-01,FALSE,FALSE,NCT,FALSE,Unispital Genf,Unispital Genf
bea10205,NCT02233283,9,interventional,Completed,Centre Hospitalier Universitaire Vaudois,Centre Hospitalier Universitaire Vaudois,2014-09-02,2014-01-01,2014-12-01,FALSE,TRUE,NCT,FALSE,Unispital Lausanne,Unispital Lausanne
a388de7d,NCT02234414,303,observational,Completed,Prof. Dr. med. Kurt Lippuner,Interessengemeinschaft Osteoporose,2014-09-08,2009-02-01,2010-09-01,FALSE,FALSE,NCT,FALSE,NA,NA
7033fabe,NCT02236091,40,observational,Terminated,Rob Labruyere,Children's University Hospital Zurich,2014-09-05,2014-10-01,2016-07-14,TRUE,FALSE,NCT,FALSE,NA,Unispital Zürich
df218b9c,NCT02237222,72,observational,Completed,"University Children's Hospital, Zurich","University Children's Hospital Zurich, Rehabilitation Center Affoltern",2014-09-08,2014-04-01,2016-07-01,FALSE,FALSE,NCT,TRUE,Unispital Zürich,Unispital Zürich
6adb8f74,NCT02237274,34,interventional,Completed,"University Hospital Inselspital, Berne","Department of Cardiology, GUCH, Bern University Hospital",2014-09-08,2014-07-01,2014-09-01,FALSE,TRUE,NCT,TRUE,Inselspital Bern,Inselspital Bern
d63c2843,NCT02237287,24,interventional,Terminated,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2014-09-08,2011-02-01,2012-08-01,TRUE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
34a856c7,NCT02237469,280,observational,Ongoing,Vincent Vinh-Hung,University of Geneva,2014-09-09,2010-09-01,2013-04-01,FALSE,FALSE,NCT,FALSE,NA,Universität Genf
0ed75caa,NCT02240355,9,interventional,Terminated,Hoffmann-La Roche,Hoffmann-La Roche,2014-09-11,2014-11-01,2015-07-01,TRUE,FALSE,NCT,TRUE,Hoffmann-La Roche,Hoffmann-La Roche
e9c34b99,NCT02240745,100,observational,Unknown,"University Hospital Inselspital, Berne","Dept. of Cardiology, University Hospital of Bern, Bern",2014-09-15,2014-11-01,2016-11-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
5c5b4d6c,NCT02241109,200,interventional,Unknown,"University Hospital Inselspital, Berne","Dept. of Cardiology, University Hospital Bern, Switzerland",2014-09-11,2014-09-01,2016-01-01,FALSE,FALSE,NCT,FALSE,Inselspital Bern,Inselspital Bern
